Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Profit Margin (%),Shipping Cost,Order Priority,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1468,2026-03-02,2026-03-04,CUST612,James Collins,Corporate,PROD5891,Pen,Office Supplies,West,Alabama,Jefferystad,7,460,10,2898.0,2524.51,373.49,12.89,358,High,Cash,Delivered,Yu Inc,tpalmer@jenkins-byrd.com,22,No,0
ORD1469,2025-11-17,2025-11-24,CUST404,Rodney Torres,Corporate,PROD8805,Snacks,Grocery,East,Montana,East Kathrynshire,15,596,15,7599.0,6408.22,1190.78,15.67,364,High,Net Banking,Delivered,Mccarty-Arnold,fitzgeraldjill@howard.net,27,No,0
ORD1470,2026-02-18,2026-02-19,CUST110,Phillip Parks,Corporate,PROD9115,Notebook,Office Supplies,North,Delaware,North Nathanside,8,198,15,1346.4,929.17,417.23,30.99,115,Low,Credit Card,Delivered,Smith LLC,xandrews@grant.com,19,No,0
ORD1471,2025-06-23,2025-06-28,CUST782,David Gilmore,Consumer,PROD9411,Office Chair,Furniture,North,Indiana,Port Jacob,7,19733,15,117411.35,93724.38,23686.97,20.17,341,Medium,UPI,Delivered,"Golden, Murphy and Pearson",kelly39@thompson.com,22,No,0
ORD1472,2026-03-18,2026-03-23,CUST116,Joseph Lane,Consumer,PROD3941,Bookshelf,Furniture,South,Michigan,Dawnport,1,15876,10,14288.4,9918.78,4369.62,30.58,420,Medium,Net Banking,Delivered,Stuart-Moore,susanwatts@knight.net,48,No,0
ORD1473,2025-10-22,2025-10-27,CUST549,John Torres,Consumer,PROD2281,Notebook,Office Supplies,East,Connecticut,South Ashley,7,496,0,3472.0,2494.56,977.44,28.15,56,High,Net Banking,Delivered,Marks and Sons,deniselambert@camacho.biz,41,No,0
ORD1474,2025-11-04,2025-11-08,CUST873,Christina Powers,Home Office,PROD6910,Sugar,Grocery,West,Hawaii,North Leroy,7,843,0,5901.0,3878.38,2022.62,34.28,467,High,Credit Card,Delivered,"Coleman, Smith and Kim",bshelton@sims.org,44,No,0
ORD1475,2025-11-18,2025-11-25,CUST115,Brenda Patterson,Home Office,PROD8139,Notebook,Office Supplies,South,Alaska,Port Annland,10,94,15,799.0,484.63,314.37,39.35,135,High,Net Banking,Delivered,"Chavez, Meadows and Hardy",stevensonsarah@wilson-miller.net,47,No,0
ORD1476,2025-03-15,2025-03-19,CUST660,Angela Bryant,Home Office,PROD5830,Notebook,Office Supplies,West,Massachusetts,Port Cassandra,7,76,15,452.2,404.2,48.0,10.62,484,Medium,UPI,Delivered,Molina-Short,jacksonmegan@williams.org,47,No,0
ORD1477,2025-06-16,2025-06-17,CUST697,Jenna Delgado,Home Office,PROD1994,Cooking Oil,Grocery,North,Indiana,Gibsonchester,10,452,0,4520.0,3075.2,1444.8,31.96,381,Medium,Cash,Delivered,Jones Group,lsims@ruiz.com,30,No,0
ORD1478,2025-04-23,2025-04-27,CUST861,Carlos Peterson,Corporate,PROD1340,Snacks,Grocery,South,South Dakota,Port Danielle,7,314,15,1868.3,1251.07,617.23,33.04,162,Low,UPI,Delivered,Gregory-Larsen,margaret01@blankenship-campbell.biz,43,No,0
ORD1479,2026-04-03,2026-04-08,CUST932,Heidi Jones,Home Office,PROD5806,Cooking Oil,Grocery,West,California,Chadfurt,6,446,5,2542.2,1999.57,542.63,21.34,194,Low,Cash,Delivered,"Allen, Smith and Schaefer",katiefletcher@castillo.com,47,No,0
ORD1480,2025-03-18,2025-03-24,CUST377,Kara Mercado,Consumer,PROD9063,Calculator,Office Supplies,North,Texas,Robertsfurt,7,456,15,2713.2,1875.08,838.12,30.89,157,Low,UPI,Pending,Salinas-Berry,mossalexandra@duncan.com,3,Yes,20
ORD1481,2025-10-02,2025-10-05,CUST362,Brent Gomez,Consumer,PROD6533,Office Chair,Furniture,West,Alabama,Reyesside,13,6734,5,83164.9,62033.5,21131.4,25.41,224,Medium,Cash,Delivered,Grant Group,lhall@mathis.com,49,No,0
ORD1482,2025-07-31,2025-08-07,CUST473,Luis Gonzalez,Consumer,PROD8173,Office Chair,Furniture,West,Wyoming,Malonehaven,2,6634,20,10614.4,8859.28,1755.12,16.54,102,Low,Cash,Delivered,Harrison Group,charles99@miller-sharp.com,2,Yes,36
ORD1483,2024-08-26,2024-08-28,CUST410,Stephanie Gonzales,Corporate,PROD8233,Stapler,Office Supplies,West,North Dakota,South Jorgestad,2,425,10,765.0,535.79,229.21,29.96,120,High,Net Banking,Delivered,Blair LLC,millermariah@smith.net,12,No,0
ORD1484,2026-02-28,2026-03-04,CUST206,Kathy Hahn,Consumer,PROD5698,Sugar,Grocery,South,Michigan,Morahaven,10,107,15,909.5,644.1,265.4,29.18,390,High,Net Banking,Delivered,Randolph-Walker,nicholasortiz@sexton-smith.com,9,Yes,44
ORD1485,2025-04-30,2025-05-07,CUST125,Cindy Pennington,Corporate,PROD8516,Snacks,Grocery,East,Vermont,South Jeffery,1,986,0,986.0,803.87,182.13,18.47,314,High,UPI,Delivered,Glass-Mcclain,nicole54@harris.info,5,Yes,30
ORD1486,2024-10-14,2024-10-18,CUST368,Tony Vaughn,Corporate,PROD1607,Bookshelf,Furniture,South,Nevada,Kristenmouth,13,4894,20,50897.6,43876.98,7020.62,13.79,419,Low,UPI,Delivered,"Scott, Miranda and Gregory",rubiocynthia@melendez-carpenter.com,20,No,0
ORD1487,2024-04-24,2024-04-25,CUST740,Amy Frazier,Home Office,PROD8310,File Folder,Office Supplies,South,South Carolina,Kristinhaven,10,328,15,2788.0,2256.16,531.84,19.08,465,Low,Credit Card,Delivered,Pugh-Hart,glawson@miller.com,25,No,0
ORD1488,2025-02-23,2025-02-26,CUST117,Amanda Obrien,Corporate,PROD9527,Cooking Oil,Grocery,East,Vermont,Burkebury,5,238,20,952.0,668.51,283.49,29.78,375,High,UPI,Delivered,Gregory Inc,destiny17@gray.com,1,Yes,20
ORD1489,2024-10-23,2024-10-25,CUST511,Terry Hurst,Home Office,PROD2809,Juice Pack,Grocery,North,New Jersey,Lake Alexandria,10,881,10,7929.0,5051.91,2877.09,36.29,437,Low,UPI,Delivered,Brown PLC,rliu@roman.biz,7,Yes,34
ORD1490,2025-12-31,2026-01-05,CUST664,Christine Watson,Corporate,PROD9737,Calculator,Office Supplies,South,Delaware,Rodriguezburgh,9,229,20,1648.8,1321.89,326.91,19.83,415,Medium,Credit Card,Delivered,Reyes Inc,garnerjasmine@may-schmidt.com,33,No,0
ORD1491,2025-02-16,2025-02-17,CUST796,James Burch,Consumer,PROD2605,Headphones,Electronics,South,Kentucky,Amberbury,9,48638,0,437742.0,318442.43,119299.57,27.25,116,Medium,Net Banking,Delivered,Espinoza PLC,richard16@taylor-johnson.com,13,No,0
ORD1492,2026-03-02,2026-03-03,CUST738,Thomas Weaver Jr.,Corporate,PROD9172,Sugar,Grocery,West,Indiana,Evansshire,8,470,15,3196.0,2707.47,488.53,15.29,123,Low,Net Banking,Delivered,"Maddox, Scott and Castillo",ybates@foster.net,8,Yes,35
ORD1493,2025-12-14,2025-12-16,CUST725,Michele Love,Home Office,PROD8461,Study Table,Furniture,West,Kansas,East Timothy,8,4068,15,27662.4,17513.09,10149.31,36.69,239,Low,Cash,Delivered,Reynolds-Nguyen,loganperez@johnston.net,18,No,0
ORD1494,2026-04-11,2026-04-16,CUST111,Nicole Taylor,Corporate,PROD5816,Mouse,Electronics,West,Georgia,Bellton,4,3833,15,13032.2,8009.53,5022.67,38.54,206,Medium,Credit Card,Returned,Gonzalez-Barton,bill81@hansen-howell.com,13,No,0
ORD1495,2024-10-16,2024-10-23,CUST202,Sandra Mathis,Consumer,PROD1732,Laptop,Electronics,West,Nebraska,Port Jonathan,14,33534,10,422528.4,352559.73,69968.67,16.56,293,Low,Credit Card,Delivered,Black and Sons,ritterrichard@jones.com,38,No,0
ORD1496,2024-11-01,2024-11-08,CUST120,Jodi Gordon,Corporate,PROD3440,Snacks,Grocery,East,North Dakota,Port Brendaview,15,111,15,1415.25,993.08,422.17,29.83,73,Low,UPI,Delivered,"Fuller, Chung and Fernandez",whitemegan@collier.com,28,No,0
ORD1497,2025-03-07,2025-03-13,CUST105,John Freeman,Home Office,PROD6060,Dining Table,Furniture,North,New Hampshire,Madisonborough,4,5790,20,18528.0,14323.19,4204.81,22.69,77,Low,Credit Card,Pending,Patel Ltd,smartin@williams-banks.net,33,No,0
ORD1498,2025-09-22,2025-09-29,CUST219,Paul Walsh,Consumer,PROD5504,Pen,Office Supplies,South,Wyoming,Florestown,10,175,20,1400.0,1094.88,305.12,21.79,255,Low,Cash,Delivered,Palmer LLC,smartinez@perez.com,2,Yes,35
ORD1499,2025-06-19,2025-06-22,CUST624,Keith Hill,Consumer,PROD5213,Headphones,Electronics,North,South Dakota,Jimenezville,4,9513,10,34246.8,22027.89,12218.91,35.68,180,High,Net Banking,Delivered,Williams-Lee,vincent11@harmon.net,9,Yes,29
ORD1500,2025-01-06,2025-01-12,CUST119,Daniel Bailey,Corporate,PROD1958,Pen,Office Supplies,East,Arkansas,Smithside,2,249,15,423.3,367.38,55.92,13.21,182,Medium,Credit Card,Delivered,Cherry LLC,beasleywilliam@colon.com,7,Yes,21
ORD1501,2025-01-15,2025-01-17,CUST800,Robert Evans,Consumer,PROD9264,Juice Pack,Grocery,West,New York,New Brian,2,992,10,1785.6,1320.36,465.24,26.06,258,High,Cash,Delivered,Johnson-Sutton,martinezgary@jones-monroe.com,30,No,0
ORD1502,2025-06-07,2025-06-11,CUST219,Cassandra Burns,Corporate,PROD3057,Study Table,Furniture,East,Arkansas,Lake Chadfurt,9,16328,20,117561.6,77712.58,39849.02,33.9,122,Medium,Credit Card,Delivered,"Williams, Tucker and Wilkinson",sarahhernandez@young-reynolds.net,34,No,0
ORD1503,2025-05-08,2025-05-15,CUST130,Daniel Simmons,Corporate,PROD1016,Rice Bag,Grocery,West,Tennessee,West Jessica,10,869,5,8255.5,4954.64,3300.86,39.98,296,Medium,UPI,Delivered,Gilmore-Barnett,justinsalas@summers-herrera.com,38,No,0
ORD1504,2025-06-03,2025-06-10,CUST559,Kelli Pearson,Home Office,PROD9361,Calculator,Office Supplies,East,Oregon,Sarahville,3,73,20,175.2,108.8,66.4,37.9,95,Medium,Cash,Delivered,Carlson Inc,jeffery91@baker.biz,44,No,0
ORD1505,2025-12-19,2025-12-26,CUST117,Michael Carlson,Corporate,PROD9270,Cooking Oil,Grocery,East,Kentucky,North Brianna,10,925,15,7862.5,5361.47,2501.03,31.81,389,Medium,Credit Card,Cancelled,"Cummings, Dillon and Cantu",myersanna@smith.info,21,No,0
ORD1506,2025-06-09,2025-06-13,CUST536,Tina Dickson,Consumer,PROD8807,Pen,Office Supplies,North,South Dakota,East Alexandriaville,3,54,15,137.7,114.12,23.58,17.13,325,High,Cash,Delivered,Romero and Sons,whitemaria@nichols.com,50,No,0
ORD1507,2024-05-01,2024-05-06,CUST126,Dr. Joseph Wheeler MD,Home Office,PROD6783,Rice Bag,Grocery,West,Florida,Higginsborough,10,867,5,8236.5,7015.39,1221.11,14.83,465,Low,Net Banking,Delivered,Henderson and Sons,regina27@peck.com,0,Yes,23
ORD1508,2025-12-25,2025-12-28,CUST655,Sara Barker,Consumer,PROD5606,Pen,Office Supplies,East,Alaska,Nicholsshire,6,148,5,843.6,565.45,278.15,32.97,302,Medium,Net Banking,Delivered,"Lopez, Wilson and Patel",fvalentine@wall-miller.com,2,Yes,28
ORD1509,2025-08-13,2025-08-19,CUST414,Herbert Daniels,Consumer,PROD2817,File Folder,Office Supplies,East,Missouri,Amyside,9,341,20,2455.2,1615.84,839.36,34.19,428,Low,Credit Card,Delivered,Martin and Sons,brianrodriguez@hayes-ramirez.com,43,No,0
ORD1510,2024-10-03,2024-10-04,CUST963,Timothy Malone,Consumer,PROD4734,Stapler,Office Supplies,East,West Virginia,Johnsonville,5,148,15,629.0,377.77,251.23,39.94,268,Low,Cash,Delivered,Hoover-Silva,christinamason@thomas.com,43,No,0
ORD1511,2024-10-21,2024-10-28,CUST642,Steven Salazar,Corporate,PROD9491,Laptop,Electronics,West,Maine,Desireehaven,8,34477,5,262025.2,160906.9,101118.3,38.59,265,Low,UPI,Returned,"Mcdaniel, Tucker and Thornton",paul24@hernandez-harding.net,28,No,0
ORD1512,2024-09-16,2024-09-17,CUST542,Ruben Hardy,Consumer,PROD7943,Study Table,Furniture,North,Hawaii,South Rachel,4,11191,10,40287.6,24932.11,15355.49,38.11,370,High,Net Banking,Delivered,Mccormick-Harris,pattersondylan@moss.com,1,Yes,35
ORD1513,2024-07-18,2024-07-25,CUST125,Matthew Hunt,Home Office,PROD5049,Mouse,Electronics,North,Arkansas,South Josephshire,6,33036,0,198216.0,167787.89,30428.11,15.35,316,High,Net Banking,Pending,Gutierrez Group,pmoon@jacobs-villegas.com,4,Yes,44
ORD1514,2024-11-30,2024-12-07,CUST114,Robert Marquez,Home Office,PROD1994,Office Chair,Furniture,North,South Carolina,South Teresahaven,9,15366,15,117549.9,72462.07,45087.83,38.36,362,Low,Cash,Delivered,Sweeney-Charles,rbrown@miller.com,27,No,0
ORD1515,2025-08-25,2025-08-26,CUST772,Mr. Brian Nichols MD,Consumer,PROD7581,Headphones,Electronics,North,New Hampshire,South Elizabeth,9,42455,20,305676.0,255619.24,50056.76,16.38,369,High,Net Banking,Delivered,Perez-Johnson,amanda18@blackwell.net,29,No,0
ORD1516,2025-02-11,2025-02-15,CUST835,Anthony Bailey,Home Office,PROD1425,Sofa,Furniture,West,Indiana,Shaneland,6,19948,0,119688.0,75500.02,44187.98,36.92,354,Low,Credit Card,Delivered,"Turner, Hernandez and Mcconnell",mark50@dixon.com,4,Yes,38
ORD1517,2024-09-28,2024-10-03,CUST116,Shelia Young,Corporate,PROD8887,Headphones,Electronics,West,Kansas,North Anthonyhaven,5,14184,0,70920.0,45268.54,25651.46,36.17,349,Medium,UPI,Returned,Wood-Ortiz,yvargas@jimenez.org,32,No,0
ORD1518,2024-05-31,2024-06-03,CUST754,Timothy Jimenez,Consumer,PROD6057,File Folder,Office Supplies,East,Delaware,South Jamesshire,6,199,20,955.2,741.17,214.03,22.41,397,High,Cash,Cancelled,Fernandez LLC,tiffanyadams@ball-newton.info,3,Yes,27
ORD1519,2026-03-03,2026-03-07,CUST405,Nicole Ingram,Home Office,PROD6595,Pen,Office Supplies,South,Alaska,New Nicholasshire,8,391,15,2658.8,2073.67,585.13,22.01,219,Low,UPI,Delivered,Gallagher-Garcia,karen58@floyd.com,36,No,0
ORD1520,2025-12-21,2025-12-26,CUST110,Jennifer West,Consumer,PROD1691,Bookshelf,Furniture,West,Missouri,East Joshua,7,10189,20,57058.4,37883.44,19174.96,33.61,296,Low,UPI,Delivered,Patel Inc,lcoffey@simon.info,49,No,0
ORD1521,2024-07-16,2024-07-23,CUST410,Eric Bowman,Corporate,PROD6944,Pen,Office Supplies,North,Alabama,New Sheilaville,6,87,0,522.0,335.5,186.5,35.73,275,High,UPI,Delivered,Phillips-Williams,aliciafisher@mitchell-barnes.com,40,No,0
ORD1522,2024-05-24,2024-05-25,CUST403,Sheila Mckinney,Consumer,PROD4587,Keyboard,Electronics,East,Maryland,Samanthaton,3,49109,20,117861.6,79413.88,38447.72,32.62,150,High,UPI,Delivered,Peters-Mathews,breanna36@gonzalez-moore.com,11,No,0
ORD1523,2025-05-24,2025-05-25,CUST121,Brendan Ballard,Consumer,PROD6544,Rice Bag,Grocery,South,South Dakota,Meganberg,12,332,10,3585.6,2862.29,723.31,20.17,319,Low,Cash,Delivered,"Stephens, Martinez and Clark",deborah95@spears-davis.biz,27,No,0
ORD1524,2025-02-09,2025-02-10,CUST129,Scott Morales,Consumer,PROD9725,Notebook,Office Supplies,West,Alaska,West Shanemouth,8,405,5,3078.0,2697.26,380.74,12.37,440,Low,Credit Card,Delivered,"Vasquez, Jones and Edwards",smithamanda@meadows-lee.com,37,No,0
ORD1525,2024-07-09,2024-07-16,CUST352,Carlos Lynch,Corporate,PROD5588,Pen,Office Supplies,South,Virginia,South Duaneport,9,485,15,3710.25,2459.05,1251.2,33.72,91,Medium,Cash,Pending,Mitchell Ltd,robertsbailey@mclaughlin.com,50,No,0
ORD1526,2025-05-22,2025-05-24,CUST969,Christopher Mills,Home Office,PROD9501,Headphones,Electronics,West,Florida,Thorntonville,6,13730,20,65904.0,53273.69,12630.31,19.16,416,Medium,UPI,Delivered,"Rollins, Leon and Contreras",melissa15@rios-carrillo.net,30,No,0
ORD1527,2025-02-22,2025-02-27,CUST797,David Davis,Home Office,PROD4596,Study Table,Furniture,South,New Mexico,Ashleyland,6,17813,15,90846.3,78728.56,12117.74,13.34,342,High,UPI,Delivered,Anderson-Anderson,brianna94@brown-poole.info,23,No,0
ORD1528,2025-10-13,2025-10-18,CUST124,Cassandra Mack,Consumer,PROD9500,Headphones,Electronics,East,New Mexico,Barajasborough,12,17084,20,164006.4,114954.09,49052.31,29.91,280,Medium,Net Banking,Delivered,Richardson-Webb,travishenry@roberson-lawrence.com,27,No,0
ORD1529,2025-03-02,2025-03-05,CUST524,Timothy Oliver,Corporate,PROD3942,Rice Bag,Grocery,West,Vermont,East Anthonyport,8,259,0,2072.0,1426.27,645.73,31.16,306,Low,Cash,Delivered,White-Webster,kimberly12@wiggins.com,34,No,0
ORD1530,2026-04-11,2026-04-18,CUST107,Megan Garcia,Consumer,PROD6902,Office Chair,Furniture,North,North Dakota,South Rachel,7,9563,10,60246.9,41619.44,18627.46,30.92,467,Low,Credit Card,Delivered,"Anderson, Peterson and Morris",cmcdowell@crosby.net,17,No,0
ORD1531,2024-11-12,2024-11-18,CUST341,Ashley Rogers,Home Office,PROD5906,Laptop,Electronics,East,Wyoming,Port Travisberg,12,24716,0,296592.0,219952.98,76639.02,25.84,312,High,Credit Card,Returned,"Garcia, Valdez and Harris",hrosales@hernandez.net,25,No,0
ORD1532,2024-12-05,2024-12-07,CUST414,Dustin Jimenez,Corporate,PROD8679,Calculator,Office Supplies,West,Florida,South William,6,224,15,1142.4,949.38,193.02,16.9,407,Medium,Net Banking,Delivered,Cook-Schwartz,lindsey73@evans-lam.info,13,No,0
ORD1533,2025-09-27,2025-10-01,CUST230,Bill Morgan,Corporate,PROD3102,Calculator,Office Supplies,East,South Carolina,Jamesfurt,3,427,10,1152.9,809.27,343.63,29.81,264,Medium,Net Banking,Delivered,Merritt PLC,reiddavid@cabrera-johnson.net,43,No,0
ORD1534,2025-02-10,2025-02-17,CUST750,David Galvan,Corporate,PROD1380,Monitor,Electronics,North,Utah,Josephshire,5,11118,10,50031.0,38546.75,11484.25,22.95,459,Low,Net Banking,Cancelled,Lane Group,mackbrandon@pace-snyder.com,38,No,0
ORD1535,2026-02-13,2026-02-17,CUST112,Francisco Ellison,Consumer,PROD8778,Cooking Oil,Grocery,North,North Carolina,North Georgebury,10,356,10,3204.0,2012.02,1191.98,37.2,103,Low,Credit Card,Pending,"Mcclain, Brown and Campbell",ortegaann@potts.com,35,No,0
ORD1536,2025-03-28,2025-03-29,CUST817,Larry Greene,Corporate,PROD4260,Study Table,Furniture,North,Arkansas,New Alexander,5,15644,10,70398.0,56168.52,14229.48,20.21,85,Medium,Cash,Delivered,"Wilcox, Moore and White",elizabeth70@knox.biz,3,Yes,31
ORD1537,2024-05-16,2024-05-18,CUST620,Henry Cain,Corporate,PROD3115,Pen,Office Supplies,West,Delaware,Williamshaven,2,294,5,558.6,356.93,201.67,36.1,155,Medium,Net Banking,Delivered,"Jacobs, Hines and Brown",jeffrey01@robinson-faulkner.net,27,No,0
ORD1538,2025-02-06,2025-02-08,CUST517,Ricky Morales,Home Office,PROD8519,Calculator,Office Supplies,East,West Virginia,South Randy,1,153,15,130.05,80.53,49.52,38.08,254,Low,UPI,Cancelled,"Williams, Price and Kane",elliottmark@porter-nelson.com,15,No,0
ORD1539,2026-01-16,2026-01-21,CUST671,Robert Robertson,Corporate,PROD5717,Office Chair,Furniture,West,North Carolina,West Robertberg,5,14363,5,68224.25,49429.55,18794.7,27.55,141,Low,Net Banking,Delivered,Ferguson-Simon,millsamanda@bowen.com,46,No,0
ORD1540,2025-02-21,2025-02-25,CUST874,Anita Kline,Consumer,PROD1715,Bookshelf,Furniture,South,Ohio,Huntmouth,5,8175,20,32700.0,22483.44,10216.56,31.24,84,Low,Credit Card,Returned,"Young, Young and Rodriguez",pwilson@wolfe.com,46,No,0
ORD1541,2026-03-19,2026-03-23,CUST980,Mary Obrien,Home Office,PROD2253,Sofa,Furniture,North,Utah,Oconnellport,6,19528,5,111309.6,75226.37,36083.23,32.42,309,High,Cash,Delivered,Harrell-Butler,walkerjeffery@williams.com,29,No,0
ORD1542,2026-04-03,2026-04-04,CUST891,Robert Hanson,Home Office,PROD6630,Snacks,Grocery,West,Hawaii,Port Bill,4,896,0,3584.0,2419.85,1164.15,32.48,413,High,Net Banking,Delivered,Beard-Ferrell,tcline@fox.com,20,No,0
ORD1543,2024-11-18,2024-11-22,CUST284,Susan Schmidt,Home Office,PROD3297,File Folder,Office Supplies,West,Washington,Michellechester,8,470,0,3760.0,2940.68,819.32,21.79,140,Medium,Net Banking,Delivered,"Wagner, Patrick and Chapman",timothybrown@hoffman.biz,7,Yes,37
ORD1544,2026-04-18,2026-04-20,CUST124,Nicole Cordova,Consumer,PROD8219,Keyboard,Electronics,East,Kentucky,Lake Lindsay,7,13661,20,76501.6,50862.08,25639.52,33.52,406,High,Cash,Delivered,Snyder and Sons,susan86@watts-smith.com,40,No,0
ORD1545,2024-06-03,2024-06-07,CUST654,Jessica Johnson,Consumer,PROD7183,Office Chair,Furniture,South,Michigan,North Malloryview,6,11182,5,63737.4,39989.86,23747.54,37.26,265,High,Credit Card,Pending,Bridges Ltd,bbarnett@nelson.net,0,Yes,30
ORD1546,2025-10-13,2025-10-19,CUST425,James Ward,Consumer,PROD1721,Notebook,Office Supplies,West,Arkansas,Sotomouth,6,312,5,1778.4,1400.32,378.08,21.26,327,Medium,Cash,Delivered,Gonzalez and Sons,fallen@church.com,27,No,0
ORD1547,2026-02-05,2026-02-07,CUST111,Thomas Lewis,Corporate,PROD7588,Pen,Office Supplies,East,Virginia,East Peggyhaven,7,56,5,372.4,230.82,141.58,38.02,467,Medium,UPI,Delivered,Shelton-Burton,bryanjohnson@wells.com,41,No,0
ORD1548,2025-12-06,2025-12-07,CUST106,Karina Hodges,Corporate,PROD9185,Monitor,Electronics,North,New Mexico,South Michelleview,16,48696,20,623308.8,434637.15,188671.65,30.27,373,Low,Credit Card,Pending,Gregory-Herrera,susangutierrez@hernandez.com,24,No,0
ORD1549,2026-03-18,2026-03-21,CUST124,Christine Chan,Home Office,PROD2106,Headphones,Electronics,East,Tennessee,South Leslie,10,3156,15,26826.0,19172.85,7653.15,28.53,377,Low,Cash,Pending,Harris LLC,david83@salinas.com,14,No,0
ORD1550,2024-11-27,2024-11-29,CUST124,Daniel Juarez,Consumer,PROD8020,Keyboard,Electronics,South,New Jersey,Bishopstad,4,42616,15,144894.4,99829.98,45064.42,31.1,127,Medium,Cash,Delivered,"Barry, Ruiz and Moore",oharrison@davis-wilson.org,13,No,0
ORD1551,2024-08-01,2024-08-03,CUST812,Eric Williams,Corporate,PROD5556,Keyboard,Electronics,East,Rhode Island,Shelbyside,1,44179,15,37552.15,29831.95,7720.2,20.56,197,High,UPI,Delivered,"Davis, Sanchez and Diaz",carpenterashley@castillo.com,14,No,0
ORD1552,2024-05-24,2024-05-27,CUST117,Joseph Gay,Consumer,PROD7250,Notebook,Office Supplies,East,Massachusetts,Deleontown,8,143,0,1144.0,984.94,159.06,13.9,85,High,Credit Card,Delivered,Perez Group,cjames@pittman-hill.info,3,Yes,40
ORD1553,2025-01-12,2025-01-14,CUST105,Matthew Washington,Home Office,PROD9313,Notebook,Office Supplies,North,Florida,South Vincent,10,268,5,2546.0,1714.67,831.33,32.65,140,Low,UPI,Delivered,"Torres, Watson and Steele",arroyodavid@morrison.com,15,No,0
ORD1554,2025-09-14,2025-09-17,CUST850,Nicole Moore,Consumer,PROD2310,Headphones,Electronics,East,Oklahoma,Brittanyport,8,28099,15,191073.2,143608.28,47464.92,24.84,426,Medium,Credit Card,Delivered,Chavez-Mullins,knguyen@phelps.biz,48,No,0
ORD1555,2024-12-25,2025-01-01,CUST693,Kenneth Whitaker,Consumer,PROD2363,Snacks,Grocery,East,New York,Lukechester,12,629,5,7170.6,4855.84,2314.76,32.28,287,Medium,UPI,Delivered,"Edwards, Clark and Grant",brandygibson@king.net,29,No,0
ORD1556,2024-06-30,2024-07-04,CUST692,William Krueger,Consumer,PROD8688,Keyboard,Electronics,South,Ohio,Melissaberg,5,12140,20,48560.0,39776.01,8783.99,18.09,241,Medium,Net Banking,Delivered,"Adams, Harper and Chambers",eddiewalters@robertson.info,25,No,0
ORD1557,2025-06-29,2025-07-03,CUST582,Cynthia Henderson,Corporate,PROD2167,Sugar,Grocery,West,Mississippi,Port Kelly,2,926,20,1481.6,961.13,520.47,35.13,440,Medium,UPI,Delivered,Harrison Inc,christopher03@taylor.com,16,No,0
ORD1558,2025-01-15,2025-01-20,CUST850,Bill Thomas,Home Office,PROD7313,Laptop,Electronics,West,Georgia,Lake Jasonberg,4,18173,10,65422.8,51637.29,13785.51,21.07,396,High,Credit Card,Delivered,Anderson-Smith,joshuahickman@malone.com,44,No,0
ORD1559,2025-04-08,2025-04-11,CUST897,Michelle Young,Consumer,PROD3644,Keyboard,Electronics,North,Wisconsin,West Deborahside,4,9650,15,32810.0,23600.24,9209.76,28.07,350,High,Credit Card,Delivered,Gill PLC,tiffanybruce@ross-johnson.com,33,No,0
ORD1560,2024-06-02,2024-06-06,CUST113,Jimmy Shaw,Corporate,PROD9735,Monitor,Electronics,West,Maryland,Woodardchester,8,40409,0,323272.0,204560.77,118711.23,36.72,343,Medium,Credit Card,Delivered,Stephens-Jones,gregholloway@crawford-parrish.biz,9,Yes,28
ORD1561,2025-07-20,2025-07-26,CUST515,Robert Peters,Consumer,PROD1025,File Folder,Office Supplies,North,Connecticut,West Michaelhaven,10,85,10,765.0,627.23,137.77,18.01,137,High,Credit Card,Delivered,Marquez-Johnson,tadams@salazar-cherry.org,23,No,0
ORD1562,2025-05-06,2025-05-12,CUST115,Nicholas Webb,Consumer,PROD4482,Bookshelf,Furniture,South,Tennessee,Ninamouth,1,9584,5,9104.8,6171.28,2933.52,32.22,496,Medium,Cash,Delivered,Carpenter-Mccall,stephaniehall@jordan.com,28,No,0
ORD1563,2025-02-09,2025-02-16,CUST281,David Watson,Corporate,PROD3042,Bookshelf,Furniture,East,South Dakota,East Toddborough,7,5105,15,30374.75,22646.15,7728.6,25.44,439,High,UPI,Delivered,"Williams, White and Stewart",debra16@gallagher-wade.com,0,Yes,21
ORD1564,2024-06-29,2024-07-06,CUST881,Amanda Meyers,Home Office,PROD4458,Office Chair,Furniture,North,Illinois,North Lisa,13,15309,10,179115.3,157556.72,21558.58,12.04,292,Medium,Net Banking,Cancelled,"Hoover, Juarez and Chan",alisonhale@hunt.com,38,No,0
ORD1565,2024-07-31,2024-08-03,CUST551,Larry Hebert,Corporate,PROD7528,Stapler,Office Supplies,West,Virginia,East Jameshaven,1,362,10,325.8,274.28,51.52,15.81,51,Medium,Net Banking,Cancelled,Price-Parker,meganhamilton@proctor.com,44,No,0
ORD1566,2026-02-26,2026-03-04,CUST342,Michele Villanueva,Consumer,PROD5578,Dining Table,Furniture,South,Alabama,Marvinfurt,8,15072,15,102489.6,77325.76,25163.84,24.55,388,High,UPI,Delivered,Gonzalez Group,dylan34@rodriguez-brown.com,0,Yes,40
